type,concept_id,concept_label,question,probability,passage_id,auteur,oeuvre,ref,langue,extrait
candidat_proche,concept_ancient_free_will_debate_structure_z6a7b8c9,Ancient Free Will Debate: Compatibilism vs. ,discusses Ancient Free Will Debate: Compatibilism vs. ?,0.75,passage_alex_fat_28,Alexander of Aphrodisias,De Fato,De Fato 28,grc,"οἱ δὲ φάσκοντες ἐξ ἀνάγκης ἡμᾶς εἶναί τε καὶ γίνεσθαι τοιούτους, καὶ μὴ καταλιπόντες ἡμῖν τὴν ἐξουσίαν τοῦ ταῦτα πράττειν τε καὶ μή, δι’ ὧν ἂν τοιοῦτοι γενοίμεθα, καὶ διὰ τοῦτο μήτε τοῖς κακοῖς γινομένοις ἐξεῖναι μὴ ταῦτα πράττειν, ἃ πράττο"
candidat_proche,concept_boulesis_rational_desire_ef9f861d,Βούλησις (Boulēsis),discusses Βούλησις (Boulēsis)?,0.75,passage_aug_civ_xii_xxiii,Augustine,De Civitate Dei,XII.XXIII.1,lat,"Nec ignorabat Deus hominem peccaturum et morti iam obnoxium morituros propagaturum eoque progressuros peccandi inmanitate mortales, ut tutius atque pacatius inter se rationalis uoluntatis expertes bestiae sui generis uiuerent, quarum ex aqu"
candidat_proche,concept_incompatibilism_ancient_o5p6q7r8,Ancient Incompatibilism,discusses Ancient Incompatibilism?,0.74,passage_alex_fat_13,Alexander of Aphrodisias,De Fato,De Fato 13,grc,"τοιούτου δ’ ὄντος αὐτοῦ, τὸ μὲν δεικνύναι τοῦτο σωζόμενον κατὰ τοὺς πάντα λέγοντας γίνεσθαι καθ’ εἱμαρμένην οὐδὲ ἐπιχειροῦσιν τὴν ἀρχήν (ἴσασιν γὰρ ἐγχειρήσαντες ἀδυνάτοις), ὡς δὲ ἐπὶ τῆς τύχης ἄλλο τι σημαινόμενον ὑποθέντες τῷ τῆς τύχης ὀν"
candidat_proche,concept_prohairesis_deliberate_choice_aristotle_c3d4e5f6,Prohairesis (Προαίρεσις),discusses Prohairesis (Προαίρεσις)?,0.74,passage_alex_fat_13,Alexander of Aphrodisias,De Fato,De Fato 13,grc,"τοιούτου δ’ ὄντος αὐτοῦ, τὸ μὲν δεικνύναι τοῦτο σωζόμενον κατὰ τοὺς πάντα λέγοντας γίνεσθαι καθ’ εἱμαρμένην οὐδὲ ἐπιχειροῦσιν τὴν ἀρχήν (ἴσασιν γὰρ ἐγχειρήσαντες ἀδυνάτοις), ὡς δὲ ἐπὶ τῆς τύχης ἄλλο τι σημαινόμενον ὑποθέντες τῷ τῆς τύχης ὀν"
candidat_proche,concept_hekousion_voluntary_aristotle_a1b2c3d4,Hekousion (Ἑκούσιον),discusses Hekousion (Ἑκούσιον)?,0.74,passage_arist_mm_2_3_4,Aristotle,Magna Moralia,2.3.4,grc,"εἴπερ ἐστὶ τὸ ἀδικεῖν τὸ βλάπτειν ἑκόντα καὶ εἰδότα καὶ ὃν καὶ ὣς καὶ οὗ ἕνεκα, ἔστι δ' ἡ βλάβη καὶ ἡ ἀδικία ἐν ἀγαθοῖς, καὶ περὶ ἀγαθά, ὁ ἀδικῶν ἄρα καὶ ὁ ἄδικος εἰδείη ἂν ὁποῖα ἀγαθὰ καὶ ὁποῖα κακά· τὸ δέ γε ὑπὲρ τῶν τοιούτων εἰδέναι ἐστὶ"
candidat_proche,concept_reactive_attitudes_7u8v9w0x,Reactive Attitudes,discusses Reactive Attitudes?,0.74,passage_alex_fat_20,Alexander of Aphrodisias,De Fato,De Fato 20,grc,"ἀλλ’ ὅτι μὲν καὶ ἔστι τι ἐφ’ ἡμῖν ὀνομάσαι, καὶ οὐ διὰ τὴν ἐξουσίαν ταύτην ἀναιτίως τι γίνεται, τῷ τῶν οὕτως γινομένων αἴτιον τὸν ἄνθρωπον εἶναι, ἀρχὴν αὐτὸν ὄντα τῶν γινομένων ὑφ’ αὑτοῦ, ἱκανὰ μὲν δεῖξαι καὶ τὰ εἰρημένα, ἱκανῶς δ’ ἂν ἐπείσ"
candidat_proche,concept_agent_causation_0l4g5h13,Agent Causation,discusses Agent Causation?,0.74,passage_alex_fat_20,Alexander of Aphrodisias,De Fato,De Fato 20,grc,"ἀλλ’ ὅτι μὲν καὶ ἔστι τι ἐφ’ ἡμῖν ὀνομάσαι, καὶ οὐ διὰ τὴν ἐξουσίαν ταύτην ἀναιτίως τι γίνεται, τῷ τῶν οὕτως γινομένων αἴτιον τὸν ἄνθρωπον εἶναι, ἀρχὴν αὐτὸν ὄντα τῶν γινομένων ὑφ’ αὑτοῦ, ἱκανὰ μὲν δεῖξαι καὶ τὰ εἰρημένα, ἱκανῶς δ’ ἂν ἐπείσ"
candidat_proche,concept_socratic_intellectualism_f6g7h8i9,Socratic Intellectualism (Virtue is Knowledg,discusses Socratic Intellectualism (Virtue is Knowledg?,0.74,passage_aug_dla_1_1_3,Augustine,De libero arbitrio,1.1.3,lat,"Ev. - Prorsus ego duas disciplinas esse puto; unam per quam bene facere, aliam per quam male facere discimus. Sed cum quaereres utrum disciplina bonum esset, ipsius boni amor intentionem meam rapuit, ut illam disciplinam intuerer, quae bene"
candidat_proche,concept_two_sidedness_eph_hemin,Bilatéralité du τὸ ἐφ' ἡμῖν (two-sidedness),discusses Bilatéralité du τὸ ἐφ' ἡμῖν (two-sidedness)?,0.74,passage_arist_di_9_12,Aristotle,De interpretatione,9.12,grc,"Εἰ δὴ ταῦτα ἀδύνατα — ὁρῶμεν γὰρ ὅτι ἔστιν ἀρχὴ τῶν ἐσομένων καὶ ἀπὸ τοῦ βουλεύεσθαι καὶ ἀπὸ τοῦ πρᾶξαί τι, καὶ ὅτι ὅλως ἔστιν ἐν τοῖς μὴ ἀεὶ ἐνεργοῦσι τὸ δυνατὸν εἶναι καὶ μὴ ὁμοίως· ἐν οἷς ἄμφω ἐνδέχεται, καὶ τὸ εἶναι καὶ τὸ μὴ εἶναι, ὥστ"
candidat_proche,concept_mr1_autonomy_responsibility,MR1: Autonomy-based Moral Responsibility,discusses MR1: Autonomy-based Moral Responsibility?,0.74,passage_aug_dla_3_9_26,Augustine,De libero arbitrio,3.9.26,lat,"Sed adhuc videtur minus intellegens quod dictum est, habere quod contradicat. Dicit enim: Si universitatis perfectionem complet etiam nostra miseria, defuisset aliquid huic perfectioni, si beati semper essemus. Quapropter si ad miseriam nis"
candidat_proche,concept_kyrios_alex,Kyrios (κύριος),discusses Kyrios (κύριος)?,0.74,passage_aug_gla_1_1,Augustine,De Libero Arbitrio,Grat. 1.1,lat,"DE GRATIA ET LIBERO ARBITRIO LIBER UNUS AD VALENTINUM ET CUM ILLO MONACHOS De obscuritate quaestionis. 1. 1. Propter eos qui hominis liberum arbitrium sic praedicant et defendunt, ut Dei gratiam qua vocamur ad eum et a nostris malis meritis"
candidat_proche,concept_source_vs_leeway_5c6d7e8f,Source vs. Leeway Freedom,discusses Source vs. Leeway Freedom?,0.74,passage_alex_fat_34,Alexander of Aphrodisias,De Fato,De Fato 34,grc,"πῶς δ’ οὐκ ἀγνοούντων τὰ ὑφ’ αὑτῶν γινόμενα τὸ τῇ ἀληθείᾳ τῶν γινομένων, ἣν ἀναιροῦσιν διὰ τοῦ δόγματος, αὐτῇ κεχρῆσθαι πρὸς κατασκευὴν τοῦ ἀναιροῦντος αὐτὴν δόγματος; λαβόντες γὰρ τὸ ἕκαστον τῶν συνεστώτων φύσει καθ’ εἱμαρμένην εἶναι τοιοῦ"
candidat_proche,concept_stoic_causal_principle,"Stoic Causal Principle (Same Causes, Same Ef","discusses Stoic Causal Principle (Same Causes, Same Ef?",0.74,passage_alex_fat_34,Alexander of Aphrodisias,De Fato,De Fato 34,grc,"πῶς δ’ οὐκ ἀγνοούντων τὰ ὑφ’ αὑτῶν γινόμενα τὸ τῇ ἀληθείᾳ τῶν γινομένων, ἣν ἀναιροῦσιν διὰ τοῦ δόγματος, αὐτῇ κεχρῆσθαι πρὸς κατασκευὴν τοῦ ἀναιροῦντος αὐτὴν δόγματος; λαβόντες γὰρ τὸ ἕκαστον τῶν συνεστώτων φύσει καθ’ εἱμαρμένην εἶναι τοιοῦ"
candidat_proche,concept_predestination_augustinian,Predestination (Augustinian Predestination (,discusses Predestination (Augustinian Predestination (?,0.74,passage_aug_civ_xii_xxviii_s99,Augustine,De Civitate Dei,XII.XXVIII.2,lat,"Nunc quoniam liber iste claudendus est, in hoc [primo] homine, qui primitus factus est, nondum quidem secundum euidentiam, iam tamen secundum Dei praescientiam exortas fuisse existimemus in genere humano societates tamquam ciuitates duas. E"
candidat_proche,concept_ananke_necessity_democritus_h8i9j0k1,Ananke (Ἀνάγκη),discusses Ananke (Ἀνάγκη)?,0.73,passage_arist_ne_7_3,Aristotle,Ἠθικὰ Νικομάχεια,7.3,grc,"πρῶτον μὲν οὖν σκεπτέον πότερον εἰδότες ἢ οὔ, καὶ πῶς εἰδότες· εἶτα περὶ ποῖα τὸν ἀκρατῆ καὶ τὸν ἐγκρατῆ θετέον, λέγω δὲ πότερον περὶ πᾶσαν ἡδονὴν καὶ λύπην ἢ περί τινας ἀφωρισμένας, καὶ τὸν ἐγκρατῆ καὶ τὸν καρτερικόν, πότερον ὁ αὐτὸς ἢ ἕτε"
candidat_proche,concept_incompatibilism_ancient_o5p6q7r8,Ancient Incompatibilism,discusses Ancient Incompatibilism?,0.73,passage_alex_fat_18,Alexander of Aphrodisias,De Fato,De Fato 18,grc,"ἀλλ’ ὅτι μὲν τὸ δόγμα τοῦτο ἀνατροπῆς αἴτιον παντὸς τοῦ τῶν ἀνθρώπων βίου, παντί που μαθεῖν ῥᾴδιον, ὅτι δὲ καὶ ψεῦδος, ἱκανὸν μαρτύριον τὸ μηδ’ αὐτοὺς τοὺς προστάτας αὐτοῦ δύνασθαι πείθεσθαι τοῖς ὑφ’ αὐτῶν λεγομένοις. οὕτω γὰρ ἐν πᾶσι τοῖς "
candidat_proche,concept_mr1_autonomy_responsibility,MR1: Autonomy-based Moral Responsibility,discusses MR1: Autonomy-based Moral Responsibility?,0.73,passage_aug_civ_xii_iii,Augustine,De Civitate Dei,XII.III.1,lat,"Dicuntur autem in scripturis inimici Dei, qui non natura, sed uitiis aduersantur eius imperio, nihil ei ualentes nocere, sed sibi. Inimici enim sunt resistendi uoluntate, non potestate laedendi. Deus namque inmutabilis est et omni modo inco"
candidat_proche,concept_arche_alex,Archē (ἀρχή),discusses Archē (ἀρχή)?,0.73,passage_arist_en_3_1,Aristotle,Ethica Nicomachea,"Arist. EN III.1, 1109b30-1111b3",grc,δοκεῖ δὴ ἑκούσιον εἶναι οὗ ἡ ἀρχὴ ἐν αὐτῷ εἰδότι τὰ καθ' ἕκαστα ἐν οἷς ἡ πρᾶξις.
candidat_proche,concept_ananke_necessity_democritus_h8i9j0k1,Ananke (Ἀνάγκη),discusses Ananke (Ἀνάγκη)?,0.73,passage_arist_da_2_7,Aristotle,De anima,2.7,grc,"Οὗ μὲν οὖν ἐστὶν ἡ ὄψις, τοῦτ’ ἐστὶν ὁρατόν. Ὁρατὸν δ’ ἔστιν χρῶμά τε, καὶ ὃ λόγῳ μὲν ἔστιν εἰπεῖν, ἀνώνυμον δὲ τυγχάνει ὄν· δῆλον δὲ ἔσται ὃ λέγομεν προελθοῦσι μάλιστα. Τὸ γὰρ ὁρατόν ἐστι χρῶμα. Τοῦτο δ’ ἐστὶ τὸ ἐπὶ τοῦ καθ’ αὑτὸ ὁρατοῦ· κ"
candidat_proche,concept_to_endechomenon_alexander_amand1945,τὸ ἐνδεχόμενον / τὸ ὁπότερα — concept de con,discusses τὸ ἐνδεχόμενον / τὸ ὁπότερα — concept de con?,0.73,passage_alex_fat_10,Alexander of Aphrodisias,De Fato,De Fato 10,grc,"Τὰ δὲ λέγειν μὴ ἀναιρεῖσθαι πάντων γινομένων καθ’ εἱμαρμένην τὸ δυνατόν τε καὶ ἐνδεχόμενον τῷ δυνατὸν μὲν εἶναι γενέσθαι τοῦτο ὃ ὑπ’ οὐδενὸς κωλύεται γενέσθαι, κἂν μὴ γένηται (τῶν δὲ καθ’ εἱμαρμένην γινομένων οὐ κεκωλῦσθαι τὰ ἀντικείμενα γε"
candidat_proche,concept_ancient_free_will_debate_structure_z6a7b8c9,Ancient Free Will Debate: Compatibilism vs. ,discusses Ancient Free Will Debate: Compatibilism vs. ?,0.73,passage_alex_fat_10,Alexander of Aphrodisias,De Fato,De Fato 10,grc,"Τὰ δὲ λέγειν μὴ ἀναιρεῖσθαι πάντων γινομένων καθ’ εἱμαρμένην τὸ δυνατόν τε καὶ ἐνδεχόμενον τῷ δυνατὸν μὲν εἶναι γενέσθαι τοῦτο ὃ ὑπ’ οὐδενὸς κωλύεται γενέσθαι, κἂν μὴ γένηται (τῶν δὲ καθ’ εἱμαρμένην γινομένων οὐ κεκωλῦσθαι τὰ ἀντικείμενα γε"
candidat_proche,concept_mr2_ability_responsibility,MR2: Ability-based Moral Responsibility,discusses MR2: Ability-based Moral Responsibility?,0.73,passage_alex_fat_36,Alexander of Aphrodisias,De Fato,De Fato 36,grc,"ἀλλὰ ταῦτά γε εἰ μὲν ὑπό τινων αἰτίων περιεστώτων αὐτοῖς οὕτως ἀναγκάζονται λέγειν, συγγινώσκειν αὐτοῖς ἄξιον, καὶ οὐδὲν δεῖ οὔθ’ ἡμᾶς περὶ τῶν ὑπ’ ἐκείνων κατ’ ἀνάγκην λεγομένων πολυπραγμονεῖν οὔτε ἐκείνους περὶ τῶν οὐχ ὁμοίως αὐτοῖς λεγόν"
candidat_proche,concept_endechomenon_contingent_aristotle_e5f6g7h8,To Endechomenon (Τὸ ἐνδεχόμενον),discusses To Endechomenon (Τὸ ἐνδεχόμενον)?,0.73,passage_arist_met_13_5,Aristotle,τὰ Μετὰ τὰ Φυσικά,13.5,grc,πάντων δὲ μάλιστα διαπορήσειεν ἄν τις τί ποτε συμβάλλονται τὰ εἴδη ἢ τοῖς ἀϊδίοις τῶν αἰσθητῶν ἢ τοῖς γιγνομένοις καὶ τοῖς φθειρομένοις· οὔτε γὰρ κινήσεώς ἐστιν οὔτε μεταβολῆς οὐδεμιᾶς αἴτια αὐτοῖς. ἀλλὰ μὴν οὔτε πρὸς τὴν ἐπιστήμην οὐθὲν βο
candidat_proche,concept_liberum_arbitrium_u3v4w5x6,Free Choice (Liberum Arbitrium),discusses Free Choice (Liberum Arbitrium)?,0.73,passage_alex_fat_19,Alexander of Aphrodisias,De Fato,De Fato 19,grc,Ἐπαύσαντο δ’ ἂν τῆς ἐν τοῖς λόγοις φιλοτιμίας καὶ συγχωρησάντων εἶναι τὸ ἐφ’ ἡμῖν ἐλεύθερόν τε καὶ αὐτεξούσιον καὶ κύριον τῆς τῶν ἀντικειμένων αἱρέσεώς τε καὶ πράξεως [...] ἐπὶ περιεστῶσιν ἀνθρώποις δίκαιος γίνεσθαι πεπιστευμένος ὁμοίως ἰδι
candidat_proche,concept_to_endechomenon_alexander_amand1945,τὸ ἐνδεχόμενον / τὸ ὁπότερα — concept de con,discusses τὸ ἐνδεχόμενον / τὸ ὁπότερα — concept de con?,0.72,passage_alex_fat_37,Alexander of Aphrodisias,De Fato,De Fato 37,grc,"ἴδωμεν δὲ καὶ τὸν ἐπὶ τούτῳ λόγον ἠρωτημένον, εἰ μὴ τὰς ὁμοίας ἀνάγκας ἔχει. λέγει δὲ οὕτως· οὐ πάντα μὲν ἔστι καθ’ εἱμαρμένην, οὐκ ἔστι δὲ ἀκώλυτος καὶ ἀπαρεμπόδιστος ἡ τοῦ κόσμου διοίκησις. οὐδὲ ἔστι μὲν τοῦτο, οὐκ ἔστι δὲ κόσμος, οὐδὲ ἔσ"
candidat_proche,concept_mr1_autonomy_responsibility,MR1: Autonomy-based Moral Responsibility,discusses MR1: Autonomy-based Moral Responsibility?,0.72,passage_alex_fat_37,Alexander of Aphrodisias,De Fato,De Fato 37,grc,"ἴδωμεν δὲ καὶ τὸν ἐπὶ τούτῳ λόγον ἠρωτημένον, εἰ μὴ τὰς ὁμοίας ἀνάγκας ἔχει. λέγει δὲ οὕτως· οὐ πάντα μὲν ἔστι καθ’ εἱμαρμένην, οὐκ ἔστι δὲ ἀκώλυτος καὶ ἀπαρεμπόδιστος ἡ τοῦ κόσμου διοίκησις. οὐδὲ ἔστι μὲν τοῦτο, οὐκ ἔστι δὲ κόσμος, οὐδὲ ἔσ"
candidat_proche,concept_ancient_free_will_debate_structure_z6a7b8c9,Ancient Free Will Debate: Compatibilism vs. ,discusses Ancient Free Will Debate: Compatibilism vs. ?,0.72,passage_alex_fat_12,Alexander of Aphrodisias,De Fato,De Fato 12,grc,"Ἀναιρουμένου δὲ ὡς ἐδείχθη τοῦ βουλεύσασθαι κατ’ αὐτοὺς ἀναιρεῖται καὶ τὸ ἐφ’ ἡμῖν προδήλως. τοῦτο γὰρ ἐφ’ ἡμῖν πάντες, ὅσοι μὴ θέσει τινὶ παρίστανται, παρειλήφασιν εἶναι, οὗ ἡμεῖς μὲν καὶ τοῦ πραχθῆναι καὶ τοῦ μὴ πραχθῆναι κύριοι, οὐχ ἑπόμ"
candidat_proche,concept_autexousion_methodian_doctrine_141258ec,Autexousion (Free Will),discusses Autexousion (Free Will)?,0.72,passage_alex_fat_39,Alexander of Aphrodisias,De Fato,De Fato 39,grc,"Ταῦτα ὑμῖν, ὦ θειότατοι αὐτοκράτορες. τῆς Ἀριστοτέλους δόξης περί τε εἱμαρμένης καὶ τοῦ ἐφ’ ἡμῖν κατ’ ἐμὴν δόξαν τὰ κεφάλαια, καθ’ ἣν δοξάζοντες εἴς τε θεοὺς εὐσεβήσομεν, τὰ μὲν εἰδότες αὐτοῖς χάριν ἀνθ’ ὧν φθάνομεν ὑπ’ αὐτῶν εὖ πεπονθότες,"
candidat_proche,concept_bechirah_c1d2e3f4,Choice/Free Will (Bechirah),discusses Choice/Free Will (Bechirah)?,0.72,passage_alex_fat_39,Alexander of Aphrodisias,De Fato,De Fato 39,grc,"Ταῦτα ὑμῖν, ὦ θειότατοι αὐτοκράτορες. τῆς Ἀριστοτέλους δόξης περί τε εἱμαρμένης καὶ τοῦ ἐφ’ ἡμῖν κατ’ ἐμὴν δόξαν τὰ κεφάλαια, καθ’ ἣν δοξάζοντες εἴς τε θεοὺς εὐσεβήσομεν, τὰ μὲν εἰδότες αὐτοῖς χάριν ἀνθ’ ὧν φθάνομεν ὑπ’ αὐτῶν εὖ πεπονθότες,"
